"id","gender","age","province","income","bank","num_products","client_duration","payment","distrn","option","family","lapse_indicator","single_premium","couple_premium","family_premium"
X05188,Female,43,FS,3500.0,Standard,2,1,Stop order,Internal,HospiCare,Couple,1,350,630,1120
X05204,Female,49,NW,5100.0,Standard,1,0,Debit order,Internal,HospiCare,Couple,1,350,630,1120
X05205,Male,42,EC,2400.0,ABSA,7,2,Debit order,Broker,HospiCare,Couple,1,350,630,1120
X05216,Female,53,WC,7600.0,Capitec,6,0,Debit order,Internal,HospiCare,Family,0,350,630,1120
X05217,Female,37,LP,2800.0,ABSA,1,1,Debit order,Broker,HospiCare,Couple,1,350,630,1120
X05218,Male,61,KZN,2300.0,Capitec,6,0,Debit order,Broker,HospiCare,Family,1,350,630,1120
X05222,Male,41,NW,12900.0,Capitec,2,4,Debit order,Broker,HospiCare,Single,0,350,630,1120
X05223,Male,51,EC,2900.0,Nedbank,4,1,Stop order,Broker,HospiCare,Couple,1,350,630,1120
X05224,Male,47,MP,38300.0,Capitec,4,1,Debit order,Internal,HospiCare,Couple,1,350,630,1120
X05235,Male,57,MP,5800.0,FNB,3,0,Debit order,Digital,HospiCare,Family,0,350,630,1120
X05250,Male,43,WC,3700.0,Standard,2,0,Stop order,Internal,HospiCare,Family,1,350,630,1120
X05261,Female,41,FS,4700.0,Capitec,9,2,Debit order,Internal,HospiCare,Family,1,350,630,1120
X05265,Female,47,LP,6400.0,Capitec,2,3,Debit order,Broker,HospiCare,Couple,0,350,630,1120
X05277,Male,50,NC,4600.0,Capitec,1,1,Debit order,Internal,HospiCare,Family,0,350,630,1120
X05286,Male,45,KZN,29300.0,Capitec,4,1,Debit order,Broker,HospiCare,Couple,0,350,630,1120
X05295,Female,46,GP,9700.0,FNB,1,1,Stop order,Broker,HospiCare,Couple,0,350,630,1120
X05296,Male,46,LP,12800.0,Capitec,5,0,Debit order,Internal,HospiCare,Couple,1,350,630,1120
X05303,Female,44,KZN,4400.0,ABSA,4,0,Debit order,Digital,HospiCare,Family,0,350,630,1120
X05304,Female,42,FS,2200.0,Capitec,2,0,Debit order,Broker,HospiCare,Family,1,350,630,1120
X05310,Male,52,WC,6300.0,Capitec,2,1,Debit order,Internal,HospiCare,Couple,0,350,630,1120
X05311,Female,50,WC,7300.0,Capitec,1,4,Debit order,Broker,HospiCare,Couple,0,350,630,1120
X05343,Male,56,EC,4300.0,Capitec,3,1,Debit order,Broker,HospiCare,Family,0,350,630,1120
X05348,Male,44,KZN,7900.0,ABSA,5,1,Debit order,Broker,HospiCare,Family,1,350,630,1120
X05351,Female,41,NC,7800.0,Capitec,1,1,Debit order,Internal,HospiCare,Couple,1,350,630,1120
X05376,Male,51,KZN,17000.0,FNB,5,2,Debit order,Broker,HospiCare,Family,1,350,630,1120
X05382,Male,37,WC,25200.0,FNB,1,1,Debit order,Internal,HospiCare,Single,1,350,630,1120
X05386,Male,43,GP,3800.0,Standard,7,2,Debit order,Broker,HospiCare,Family,1,350,630,1120
X05398,Male,52,GP,4100.0,Other,3,0,Debit order,Internal,HospiCare,Couple,0,350,630,1120
X05399,Female,44,GP,6900.0,FNB,2,2,Debit order,Internal,HospiCare,Family,1,350,630,1120
X05412,Male,50,MP,47200.0,,5,1,,Broker,HospiCare,Family,0,350,630,1120
X05414,Female,31,WC,2700.0,Capitec,2,1,Debit order,Internal,HospiCare,Couple,1,350,630,1120
X05416,Male,43,GP,5200.0,Nedbank,3,1,Debit order,Internal,HospiCare,Couple,1,350,630,1120
X05418,Male,38,EC,3100.0,Capitec,1,2,Debit order,Internal,HospiCare,Single,1,350,630,1120
X05437,Female,34,WC,5300.0,Capitec,2,0,Debit order,Broker,HospiCare,Family,1,350,630,1120
X05438,Female,30,KZN,10900.0,Capitec,1,3,Debit order,Broker,HospiCare,Family,1,350,630,1120
X05451,Female,35,MP,3200.0,Capitec,9,1,Debit order,Broker,HospiCare,Couple,0,350,630,1120
X05455,Male,40,GP,,Capitec,8,3,Debit order,Internal,HospiCare,Family,0,350,630,1120
X05469,Male,38,EC,6100.0,Capitec,1,3,Debit order,Internal,HospiCare,Couple,1,350,630,1120
X05490,Male,46,GP,15300.0,Capitec,4,0,Debit order,Internal,HospiCare,Family,0,350,630,1120
X05520,Male,42,NC,15700.0,Capitec,1,1,Debit order,Internal,HospiCare,Family,0,350,630,1120
X05521,Male,47,GP,2600.0,FNB,3,1,Debit order,Digital,HospiCare,Family,1,350,630,1120
X05531,Female,44,WC,3600.0,Capitec,3,2,Debit order,Internal,HospiCare,Family,0,350,630,1120
X05535,Female,58,KZN,590000.0,FNB,4,5,Debit order,Digital,HospiCare,Family,0,350,630,1120
X05547,Male,43,EC,3900.0,ABSA,3,2,Stop order,Internal,HospiCare,Couple,1,350,630,1120
X05554,Male,42,KZN,9300.0,Standard,3,1,Stop order,Broker,HospiCare,Family,0,350,630,1120
X05555,Female,53,MP,21000.0,FNB,2,1,Stop order,Internal,HospiCare,Family,1,350,630,1120
X05566,Female,37,WC,12300.0,Capitec,4,2,Debit order,Internal,HospiCare,Couple,0,350,630,1120
X05595,Female,42,LP,8400.0,Capitec,1,3,Debit order,Broker,HospiCare,Family,1,350,630,1120
X05600,Female,41,KZN,2900.0,FNB,2,1,Debit order,Broker,HospiCare,Family,1,350,630,1120
X05617,Male,44,NW,11900.0,FNB,2,0,Stop order,Broker,HospiCare,Couple,0,350,630,1120
X05624,Female,40,KZN,3000.0,Capitec,1,2,Debit order,Internal,HospiCare,Family,0,350,630,1120
X05625,Male,42,KZN,7000.0,ABSA,4,0,Debit order,Broker,HospiCare,Family,1,350,630,1120
X05630,Female,36,WC,,Capitec,1,1,Debit order,Internal,HospiCare,Family,0,350,630,1120
X05640,Female,33,MP,9700.0,Standard,2,0,Debit order,Internal,HospiCare,Single,1,350,630,1120
X05645,Female,45,WC,10100.0,Nedbank,6,1,Debit order,Broker,HospiCare,Family,1,350,630,1120
X05646,Male,46,MP,15600.0,Capitec,3,2,Debit order,Internal,HospiCare,Couple,0,350,630,1120
X05648,Female,42,GP,6300.0,ABSA,8,1,Debit order,Broker,HospiCare,Single,0,350,630,1120
X05649,Female,38,KZN,10300.0,FNB,1,1,Stop order,Internal,HospiCare,Single,1,350,630,1120
X05655,Male,45,GP,6400.0,Capitec,1,1,Debit order,Internal,HospiCare,Family,1,350,630,1120
X05666,Male,44,EC,,FNB,4,0,Debit order,Internal,HospiCare,Couple,0,350,630,1120
X05673,Male,64,GP,99300.0,Nedbank,1,2,Debit order,Broker,HospiCare,Family,0,350,630,1120
X05675,Female,41,WC,40200.0,Capitec,1,0,Debit order,Broker,HospiCare,Family,1,350,630,1120
X05677,Male,42,MP,33900.0,FNB,6,0,Debit order,Internal,HospiCare,Family,1,350,630,1120
X05678,Male,60,GP,,Standard,1,0,Stop order,Internal,HospiCare,Couple,0,350,630,1120
X05683,Male,44,NW,6900.0,Standard,7,2,Stop order,Broker,HospiCare,Family,1,350,630,1120
X05684,Male,51,EC,7300.0,Standard,2,1,Debit order,Broker,HospiCare,Single,0,350,630,1120
X05696,Female,45,EC,5600.0,Capitec,3,0,Debit order,Digital,HospiCare,Couple,0,350,630,1120
X05703,Female,41,MP,7200.0,Capitec,2,3,Debit order,Broker,HospiCare,Couple,1,350,630,1120
X05704,Female,42,NC,7400.0,Capitec,1,0,Debit order,Broker,HospiCare,Couple,1,350,630,1120
X05707,Female,33,LP,10900.0,Capitec,3,4,Debit order,Internal,HospiCare,Family,0,350,630,1120
X05723,Male,43,MP,5100.0,FNB,1,2,Debit order,Internal,HospiCare,Family,0,350,630,1120
X05736,Female,33,WC,22400.0,FNB,4,0,Debit order,Internal,HospiCare,Family,1,350,630,1120
X05737,Female,49,WC,4900.0,Nedbank,2,0,Debit order,Internal,HospiCare,Family,0,350,630,1120
X05741,Female,61,WC,4200.0,FNB,1,0,Debit order,Digital,HospiCare,Couple,0,350,630,1120
X05750,Male,49,KZN,12600.0,ABSA,6,0,Stop order,Internal,HospiCare,Family,1,350,630,1120
X05752,Male,49,WC,4200.0,Capitec,1,0,Debit order,Broker,HospiCare,Couple,0,350,630,1120
X05755,Female,35,KZN,13500.0,FNB,4,1,Debit order,Internal,HospiCare,Family,0,350,630,1120
X05764,Female,49,GP,10000.0,FNB,2,1,Debit order,Broker,HospiCare,Family,0,350,630,1120
X05765,Male,40,WC,14800.0,ABSA,10,0,Debit order,Internal,HospiCare,Couple,1,350,630,1120
X05777,Male,50,GP,15700.0,Capitec,10,1,Debit order,Internal,HospiCare,Family,0,350,630,1120
X05804,Female,41,WC,6900.0,Standard,2,0,Stop order,Internal,HospiCare,Family,0,350,630,1120
X05807,Female,41,GP,2100.0,Nedbank,7,0,Debit order,Broker,HospiCare,Couple,0,350,630,1120
X05812,Male,49,NC,5700.0,ABSA,1,1,Debit order,Digital,HospiCare,Family,0,350,630,1120
X05820,Male,50,KZN,7400.0,ABSA,1,0,Debit order,Broker,HospiCare,Family,0,350,630,1120
X05823,Female,47,WC,13400.0,FNB,5,0,Debit order,Internal,HospiCare,Family,0,350,630,1120
X05829,Male,46,EC,3800.0,Capitec,1,5,Debit order,Broker,HospiCare,Family,0,350,630,1120
X05835,Female,54,WC,3900.0,ABSA,1,0,Debit order,Broker,HospiCare,Family,1,350,630,1120
X05838,Female,52,KZN,12700.0,ABSA,3,1,Debit order,Internal,HospiCare,Family,0,350,630,1120
X05851,Female,49,KZN,9400.0,Capitec,1,0,Debit order,Broker,HospiCare,Family,0,350,630,1120
X05858,Female,40,NW,25800.0,Capitec,3,4,Debit order,Broker,HospiCare,Family,0,350,630,1120
X05861,Female,52,WC,27200.0,ABSA,2,1,Debit order,Internal,HospiCare,Family,0,350,630,1120
X05865,Male,63,KZN,39800.0,ABSA,7,0,Debit order,Broker,HospiCare,Family,0,350,630,1120
X05873,Male,38,EC,3200.0,Capitec,1,0,Debit order,Broker,HospiCare,Family,1,350,630,1120
X05881,Female,44,WC,4900.0,FNB,2,1,Debit order,Broker,HospiCare,Family,0,350,630,1120
X05892,Male,49,NC,,,2,0,,Broker,HospiCare,Family,1,350,630,1120
X05897,Male,38,KZN,19900.0,Capitec,4,0,Debit order,Broker,HospiCare,Couple,0,350,630,1120
X05912,Female,39,EC,8800.0,Standard,10,1,Debit order,Broker,HospiCare,Family,1,350,630,1120
X05920,Female,40,WC,8400.0,Standard,2,3,Debit order,Digital,HospiCare,Family,0,350,630,1120
X05923,Male,41,KZN,35700.0,FNB,7,1,Debit order,Broker,HospiCare,Family,0,350,630,1120
X05946,Female,35,MP,11100.0,Capitec,3,1,Debit order,Broker,HospiCare,Family,0,350,630,1120
X05954,Female,42,NW,3800.0,FNB,2,1,Stop order,Broker,HospiCare,Family,1,350,630,1120
X05961,Male,52,GP,3000.0,FNB,3,0,Debit order,Broker,HospiCare,Family,0,350,630,1120
X05963,Female,37,KZN,3200.0,Capitec,1,1,Debit order,Internal,HospiCare,Single,0,350,630,1120
X06001,Female,34,KZN,8000.0,FNB,1,2,Debit order,Internal,HospiCare,Family,0,350,630,1120
X06006,Female,43,FS,7700.0,Capitec,5,2,Debit order,Broker,HospiCare,Family,1,350,630,1120
X06010,Male,42,WC,2200.0,Capitec,1,1,Debit order,Broker,HospiCare,Couple,1,350,630,1120
X06017,Male,43,NC,12500.0,Standard,4,1,Stop order,Broker,HospiCare,Family,1,350,630,1120
X06021,Female,52,WC,2100.0,FNB,1,1,Stop order,Broker,HospiCare,Family,0,350,630,1120
X06027,Male,52,MP,6400.0,Nedbank,1,0,Debit order,Broker,HospiCare,Couple,1,350,630,1120
X06030,Female,50,MP,6200.0,ABSA,5,5,Stop order,Internal,HospiCare,Family,0,350,630,1120
X06032,Male,57,KZN,24200.0,ABSA,2,1,Stop order,Broker,HospiCare,Family,1,350,630,1120
X06033,Male,45,NW,7600.0,Capitec,1,2,Debit order,Internal,HospiCare,Family,0,350,630,1120
X06043,Male,43,WC,6300.0,Other,9,2,Debit order,Broker,HospiCare,Family,0,350,630,1120
X06047,Male,41,GP,9600.0,Capitec,2,5,Debit order,Broker,HospiCare,Family,0,350,630,1120
X06058,Female,41,KZN,3600.0,ABSA,1,1,Debit order,Internal,HospiCare,Family,0,350,630,1120
X06071,Male,30,EC,6000.0,Other,2,0,Debit order,Internal,HospiCare,Couple,1,350,630,1120
X06082,Female,50,FS,40300.0,Standard,2,1,Stop order,Internal,HospiCare,Family,0,350,630,1120
X06095,Male,47,MP,2100.0,Standard,2,2,Stop order,Internal,HospiCare,Family,0,350,630,1120
X06102,Male,52,EC,13000.0,Capitec,1,1,Debit order,Broker,HospiCare,Couple,1,350,630,1120
X06104,Female,30,GP,7000.0,Capitec,1,0,Debit order,Internal,HospiCare,Single,0,350,630,1120
X06114,Female,44,LP,8400.0,FNB,1,1,Debit order,Internal,HospiCare,Family,1,350,630,1120
X06115,Female,49,GP,7000.0,Capitec,5,0,Debit order,Digital,HospiCare,Couple,0,350,630,1120
X06132,Female,42,WC,11100.0,Capitec,1,4,Debit order,Internal,HospiCare,Family,0,350,630,1120
X06144,Female,54,LP,5500.0,Capitec,4,0,Debit order,Internal,HospiCare,Family,1,350,630,1120
X06147,Female,48,FS,39300.0,Standard,7,1,Debit order,Internal,HospiCare,Family,0,350,630,1120
X06148,Male,40,KZN,14300.0,Capitec,5,1,Debit order,Broker,HospiCare,Family,0,350,630,1120
X06149,Female,36,WC,10600.0,ABSA,3,2,Debit order,Digital,HospiCare,Single,0,350,630,1120
X06157,Male,47,FS,4100.0,Capitec,3,0,Debit order,Broker,HospiCare,Family,1,350,630,1120
X06174,Male,55,WC,12000.0,Capitec,1,0,Debit order,Internal,HospiCare,Family,1,350,630,1120
X06184,Male,34,GP,10900.0,ABSA,3,1,Debit order,Digital,HospiCare,Single,0,350,630,1120
X06185,Male,49,MP,11500.0,FNB,1,3,Stop order,Broker,HospiCare,Single,0,350,630,1120
X06188,Male,53,GP,17000.0,Capitec,5,1,Debit order,Broker,HospiCare,Family,1,350,630,1120
X06195,Male,49,WC,3800.0,Capitec,1,0,Debit order,Digital,HospiCare,Family,1,350,630,1120
X06209,Female,35,WC,13100.0,Standard,3,1,Debit order,Broker,HospiCare,Family,0,350,630,1120
X06212,Female,41,WC,12700.0,FNB,2,1,Debit order,Broker,HospiCare,Couple,0,350,630,1120
X06213,Female,39,FS,6600.0,Capitec,5,0,Debit order,Internal,HospiCare,Couple,1,350,630,1120
X06217,Male,47,WC,91100.0,Standard,6,1,Debit order,Internal,HospiCare,Family,0,350,630,1120
X06222,Female,51,KZN,13000.0,Standard,1,4,Stop order,Digital,HospiCare,Family,0,350,630,1120
X06227,Female,48,EC,11700.0,Capitec,10,1,Debit order,Internal,HospiCare,Family,0,350,630,1120
X06229,Male,42,WC,7700.0,Capitec,2,0,Debit order,Broker,HospiCare,Couple,1,350,630,1120
X06237,Female,39,FS,3500.0,Capitec,2,0,Debit order,Internal,HospiCare,Family,1,350,630,1120
X06240,Male,47,EC,9600.0,FNB,1,2,Debit order,Digital,HospiCare,Family,0,350,630,1120
X06245,Male,40,EC,24500.0,ABSA,1,0,Debit order,Internal,HospiCare,Family,1,350,630,1120
X06246,Male,54,EC,3600.0,Capitec,1,0,Debit order,Internal,HospiCare,Family,1,350,630,1120
X06254,Male,43,KZN,19700.0,Nedbank,2,0,Stop order,Digital,HospiCare,Family,0,350,630,1120
X06257,Male,36,EC,12400.0,Capitec,2,0,Debit order,Internal,HospiCare,Family,1,350,630,1120
X06259,Male,42,MP,3300.0,Capitec,2,0,Debit order,Broker,HospiCare,Family,1,350,630,1120
X06282,Female,43,GP,11300.0,Capitec,2,0,Debit order,Internal,HospiCare,Couple,0,350,630,1120
X06298,Female,53,GP,7200.0,Capitec,1,0,Debit order,Internal,HospiCare,Family,0,350,630,1120
X06303,Female,45,MP,4000.0,Nedbank,2,3,Stop order,Broker,HospiCare,Single,1,350,630,1120
X06310,Male,47,GP,41100.0,FNB,1,3,Debit order,Broker,HospiCare,Family,0,350,630,1120
X06316,Female,43,GP,5500.0,Capitec,3,5,Debit order,Broker,HospiCare,Family,0,350,630,1120
X06319,Female,44,KZN,4500.0,Capitec,1,1,Debit order,Broker,HospiCare,Couple,0,350,630,1120
X06321,Female,38,MP,3400.0,Nedbank,1,4,Stop order,Broker,HospiCare,Couple,0,350,630,1120
X06325,Female,41,GP,9800.0,Nedbank,4,0,Debit order,Broker,HospiCare,Family,1,350,630,1120
X06327,Female,43,KZN,12500.0,Standard,1,0,Debit order,Broker,HospiCare,Family,1,350,630,1120
X06332,Female,40,LP,7400.0,ABSA,1,5,Stop order,Broker,HospiCare,Family,1,350,630,1120
X06337,Male,48,EC,15200.0,Capitec,5,4,Debit order,Internal,HospiCare,Couple,0,350,630,1120
X06338,Female,34,FS,13800.0,Capitec,3,0,Debit order,Broker,HospiCare,Family,0,350,630,1120
X06346,Male,47,KZN,4100.0,Capitec,3,2,Debit order,Internal,HospiCare,Family,0,350,630,1120
X06350,Female,30,GP,8400.0,ABSA,5,0,Stop order,Internal,HospiCare,Family,1,350,630,1120
X06351,Male,52,EC,8000.0,Capitec,3,5,Debit order,Broker,HospiCare,Family,0,350,630,1120
X06355,Male,26,LP,3100.0,FNB,2,1,Debit order,Broker,HospiCare,Single,1,350,630,1120
X06388,Male,50,KZN,17200.0,Capitec,2,1,Debit order,Internal,HospiCare,Family,0,350,630,1120
X06390,Male,48,KZN,2500.0,Capitec,4,5,Debit order,Broker,HospiCare,Couple,0,350,630,1120
X06403,Male,43,GP,7600.0,Nedbank,6,0,Debit order,Broker,HospiCare,Couple,0,350,630,1120
X06413,Male,49,GP,2400.0,Capitec,3,3,Debit order,Internal,HospiCare,Single,0,350,630,1120
X06432,Female,42,EC,10700.0,Capitec,8,0,Debit order,Internal,HospiCare,Family,0,350,630,1120
X06434,Male,39,WC,10100.0,Capitec,5,1,Debit order,Internal,HospiCare,Couple,0,350,630,1120
X06436,Male,44,MP,6100.0,Standard,3,3,Stop order,Broker,HospiCare,Family,1,350,630,1120
X06443,Male,50,LP,5400.0,Capitec,1,1,Debit order,Digital,HospiCare,Family,1,350,630,1120
X06447,Female,44,WC,14700.0,Capitec,2,2,Debit order,Broker,HospiCare,Couple,1,350,630,1120
X06450,Male,53,WC,3400.0,FNB,10,1,Stop order,Internal,HospiCare,Family,1,350,630,1120
X06462,Female,35,NC,9400.0,FNB,7,2,Debit order,Broker,HospiCare,Family,1,350,630,1120
X06478,Female,40,EC,4100.0,FNB,4,1,Debit order,Internal,HospiCare,Couple,0,350,630,1120
X06484,Female,48,GP,31000.0,FNB,3,0,Debit order,Broker,HospiCare,Family,1,350,630,1120
X06498,Male,40,MP,9300.0,ABSA,7,0,Debit order,Broker,HospiCare,Couple,0,350,630,1120
X06511,Female,47,NW,2700.0,Capitec,5,1,Debit order,Internal,HospiCare,Family,0,350,630,1120
X06517,Female,41,WC,7100.0,Capitec,4,0,Debit order,Digital,HospiCare,Couple,0,350,630,1120
X06535,Female,49,EC,9600.0,Capitec,4,0,Debit order,Digital,HospiCare,Family,0,350,630,1120
X06542,Male,53,WC,10900.0,ABSA,2,0,Debit order,Internal,HospiCare,Couple,0,350,630,1120
X06552,Male,43,WC,4000.0,ABSA,1,0,Stop order,Digital,HospiCare,Family,1,350,630,1120
X06563,Female,19,EC,6100.0,FNB,3,3,Debit order,Digital,HospiCare,Single,0,350,630,1120
X06567,Male,38,FS,5700.0,Standard,2,1,Debit order,Internal,HospiCare,Family,1,350,630,1120
X06573,Male,51,GP,22400.0,Other,2,2,Debit order,Broker,HospiCare,Couple,0,350,630,1120
X06575,Male,34,WC,9800.0,Capitec,1,0,Debit order,Broker,HospiCare,Family,0,350,630,1120
X06577,Male,51,NW,6000.0,Capitec,1,4,Debit order,Broker,HospiCare,Family,1,350,630,1120
X06586,Male,40,GP,3300.0,Capitec,3,2,Debit order,Internal,HospiCare,Couple,0,350,630,1120
X06590,Female,37,WC,3000.0,Capitec,9,1,Debit order,Internal,HospiCare,Single,1,350,630,1120
X06593,Male,30,KZN,2300.0,Standard,8,1,Debit order,Broker,HospiCare,Family,1,350,630,1120
X06597,Male,43,GP,49900.0,FNB,1,0,Debit order,Brooker,HospiCare,Family,1,350,630,1120
X06599,Female,45,KZN,6000.0,Capitec,10,0,Debit order,Broker,HospiCare,Family,0,350,630,1120
X06604,Female,35,EC,8000.0,Capitec,2,0,Debit order,Broker,HospiCare,Family,0,350,630,1120
X06610,Male,42,GP,9600.0,ABSA,2,0,Debit order,Broker,HospiCare,Single,1,350,630,1120
X06616,Female,46,KZN,7600.0,Standard,2,0,Stop order,Internal,HospiCare,Family,0,350,630,1120
X06624,Female,47,FS,11200.0,Capitec,5,0,Debit order,Broker,HospiCare,Family,0,350,630,1120
X06634,Male,47,GP,37700.0,Standard,3,2,Stop order,Broker,HospiCare,Couple,0,350,630,1120
X06642,Male,48,LP,3900.0,FNB,2,0,Debit order,Broker,HospiCare,Couple,1,350,630,1120
X06659,Male,51,MP,10600.0,Capitec,10,0,Debit order,Broker,HospiCare,Family,0,350,630,1120
X06661,Male,36,LP,9900.0,Capitec,4,0,Debit order,Internal,HospiCare,Family,1,350,630,1120
X06662,Male,53,GP,3500.0,Capitec,2,1,Debit order,Internal,HospiCare,Family,1,350,630,1120
X06665,Male,41,GP,8300.0,ABSA,7,2,Debit order,Internal,HospiCare,Family,0,350,630,1120
X06679,Male,52,GP,11500.0,Capitec,7,0,Debit order,Internal,HospiCare,Family,0,350,630,1120
X06686,Male,57,NW,15400.0,Nedbank,2,1,Stop order,Internal,HospiCare,Couple,0,350,630,1120
X06694,Male,43,GP,5600.0,Standard,2,0,Debit order,Broker,HospiCare,Family,0,350,630,1120
X06695,Female,48,WC,3300.0,,4,1,,Broker,HospiCare,Single,1,350,630,1120
X06700,Female,42,MP,31300.0,Nedbank,1,4,Debit order,Broker,HospiCare,Family,0,350,630,1120
X06708,Female,44,FS,16900.0,Capitec,8,2,Debit order,Broker,HospiCare,Family,1,350,630,1120
X06709,Male,51,GP,13100.0,Capitec,1,1,Debit order,Broker,HospiCare,Family,1,350,630,1120
X06711,Male,45,WC,8200.0,Capitec,3,1,Debit order,Broker,HospiCare,Couple,1,350,630,1120
X06725,Male,53,EC,4900.0,ABSA,2,0,Debit order,Broker,HospiCare,Family,0,350,630,1120
X06734,Male,55,EC,16800.0,Capitec,6,0,Debit order,Internal,HospiCare,Family,1,350,630,1120
X06754,Male,48,MP,6500.0,Nedbank,7,1,Debit order,Broker,HospiCare,Couple,0,350,630,1120
X06755,Male,45,LP,10600.0,Capitec,3,2,Debit order,Broker,HospiCare,Single,1,350,630,1120
X06758,Male,41,FS,4500.0,Nedbank,3,5,Debit order,Internal,HospiCare,Family,1,350,630,1120
X06761,Female,44,NC,19300.0,Standard,2,0,Debit order,Digital,HospiCare,Family,0,350,630,1120
X06768,Male,55,WC,5700.0,Capitec,4,1,Debit order,Broker,HospiCare,Family,1,350,630,1120
X06770,Male,36,WC,54900.0,Nedbank,3,2,Debit order,Broker,HospiCare,Family,1,350,630,1120
X06785,Female,45,WC,3200.0,Standard,5,0,Debit order,Broker,HospiCare,Couple,0,350,630,1120
X06787,Female,35,KZN,4900.0,Standard,4,0,Debit order,Broker,HospiCare,Family,1,350,630,1120
X06792,Female,39,WC,7400.0,Standard,1,5,Debit order,Broker,HospiCare,Family,0,350,630,1120
X06799,Male,48,EC,9800.0,Capitec,4,0,Debit order,Internal,HospiCare,Couple,1,350,630,1120
X06805,Male,38,LP,4900.0,Standard,2,0,Debit order,Internal,HospiCare,Family,1,350,630,1120
X06810,Female,41,NW,6600.0,Nedbank,1,3,Debit order,Broker,HospiCare,Couple,1,350,630,1120
X06819,Male,52,WC,3800.0,FNB,7,1,Debit order,Internal,HospiCare,Family,1,350,630,1120
X06827,Male,44,GP,19400.0,FNB,1,1,Debit order,Digital,HospiCare,Family,1,350,630,1120
X06846,Male,37,GP,8000.0,Capitec,2,0,Debit order,Internal,HospiCare,Family,1,350,630,1120
X06848,Male,42,KZN,17500.0,,1,0,,Internal,HospiCare,Family,1,350,630,1120
X06852,Male,62,LP,6700.0,Capitec,5,3,Debit order,Broker,HospiCare,Family,0,350,630,1120
X06853,Male,47,EC,6700.0,Standard,1,2,Debit order,Broker,HospiCare,Family,0,350,630,1120
X06866,Male,51,KZN,25500.0,ABSA,1,0,Debit order,Internal,HospiCare,Family,0,350,630,1120
X06869,Male,52,KZN,2200.0,ABSA,3,1,Debit order,Digital,HospiCare,Family,1,350,630,1120
X06870,Female,46,GP,2400.0,ABSA,4,1,Debit order,Broker,HospiCare,Family,0,350,630,1120
X06871,Male,35,GP,3700.0,Capitec,7,1,Debit order,Broker,HospiCare,Couple,1,350,630,1120
X06873,Male,45,WC,4600.0,Nedbank,3,1,Debit order,Internal,HospiCare,Couple,0,350,630,1120
X06874,Male,43,FS,4300.0,FNB,1,3,Debit order,Digital,HospiCare,Couple,1,350,630,1120
X06881,Female,40,FS,7800.0,Capitec,1,0,Debit order,Internal,HospiCare,Family,0,350,630,1120
X06883,Female,53,KZN,8300.0,Capitec,7,1,Debit order,Digital,HospiCare,Family,0,350,630,1120
X06890,Female,56,GP,14700.0,Capitec,3,0,Debit order,Internal,HospiCare,Family,0,350,630,1120
X06894,Male,39,MP,8200.0,Nedbank,1,4,Debit order,Broker,HospiCare,Couple,0,350,630,1120
X06895,Male,49,WC,13500.0,FNB,2,0,Stop order,Broker,HospiCare,Couple,0,350,630,1120
X06897,Male,50,EC,33800.0,FNB,1,3,Debit order,Broker,HospiCare,Couple,0,350,630,1120
X06906,Male,39,KZN,6500.0,Capitec,1,0,Debit order,Broker,HospiCare,Couple,1,350,630,1120
X06911,Male,64,KZN,15500.0,Other,3,2,Debit order,Internal,HospiCare,Family,0,350,630,1120
X06942,Female,35,KZN,10700.0,Capitec,1,1,Debit order,Broker,HospiCare,Family,0,350,630,1120
X06964,Male,59,WC,29900.0,Standard,1,0,Debit order,Digital,HospiCare,Family,0,350,630,1120
