id,gender,age,province,income,bank,num_products,client_duration,payment,distrn
X00415,F,36,EC,20600.0,Nedbank,1,0,Debit order,Broker
X00416,F,30,LP,19900.0,Standard,2,1,Debit order,Broker
X00417,M,36,EC,67200.0,Other,4,4,Debit order,Broker
X00418,Male,45,NW,3800.0,ABSA,2,0,Debit order,Broker
X00419,F,41,KZN,7300.0,Capitec,5,3,Debit order,Broker
X00420,M,53,EC,31100.0,Nedbank,2,0,Debit order,Internal
X00421,F,48,MP,3200.0,Other,4,0,Stop order,Internal
X00422,Male,43,FS,32500.0,Capitec,1,1,Debit order,Internal
X00423,F,46,KZN,17000.0,Standard,3,1,Debit order,Broker
X00424,Female,44,KZN,23000.0,FNB,8,2,Debit order,Internal
X00425,M,43,WC,4300.0,Capitec,1,0,Debit order,Digital
X00426,F,40,GP,24400.0,Capitec,3,0,Debit order,Internal
X00427,M,31,FS,2400.0,ABSA,5,3,Debit order,Broker
X00428,F,53,WC,5800.0,Nedbank,1,2,Debit order,Internal
X00429,M,43,KZN,10100.0,Capitec,2,2,Debit order,Broker
X00430,F,46,GP,8800.0,Capitec,1,2,Debit order,Broker
X00431,M,46,NC,21900.0,FNB,1,1,Debit order,Broker
X00432,M,40,WC,2500.0,ABSA,2,5,Debit order,Broker
X00433,F,36,EC,7700.0,Capitec,4,0,Debit order,Digital
X00434,M,35,GP,,Capitec,2,1,Debit order,Broker
X00435,F,46,EC,4300.0,Standard,3,4,Debit order,Internal
X00436,F,36,WC,3700.0,Capitec,7,2,Debit order,Broker
X00437,F,41,KZN,7700.0,Standard,1,1,Debit order,Broker
X00438,M,42,MP,8200.0,Nedbank,1,0,Stop order,Internal
X00439,M,46,NW,35200.0,ABSA,3,1,Stop order,Broker
X00440,F,39,KZN,6400.0,Capitec,1,1,Debit order,Broker
X00441,M,49,GP,13100.0,ABSA,4,1,Debit order,Broker
X00442,F,26,KZN,11100.0,Capitec,2,2,Debit order,Broker
X00443,F,49,KZN,2100.0,Standard,10,0,Debit order,Internal
X00444,F,50,KZN,7400.0,Capitec,5,2,Debit order,Internal
X00445,F,57,NW,7300.0,Capitec,2,2,Debit order,Internal
X00446,M,46,GP,7900.0,Capitec,1,4,Debit order,Internal
X00447,F,46,NW,55200.0,FNB,1,2,Stop order,Digital
X00448,M,48,EC,2700.0,FNB,3,1,Stop order,Internal
X00449,M,39,GP,92600.0,FNB,4,2,Debit order,Broker
X00450,M,39,KZN,14200.0,ABSA,3,0,Stop order,Digital
X00451,F,37,EC,14600.0,Capitec,1,0,Debit order,Broker
X00452,M,60,NC,,Capitec,1,1,Debit order,Internal
X00453,M,52,EC,7100.0,Capitec,1,2,Debit order,Broker
X00454,F,43,GP,,Capitec,4,0,Debit order,Digital
X00455,F,37,KZN,5400.0,FNB,2,0,Debit order,Internal
X00456,F,54,GP,28900.0,Standard,1,2,Stop order,Broker
X00457,M,58,KZN,12800.0,Capitec,7,1,Debit order,Broker
X00458,M,40,WC,16300.0,Capitec,1,3,Debit order,Internal
X00459,F,46,WC,12600.0,ABSA,5,0,Debit order,Broker
X00460,F,37,FS,4600.0,FNB,8,1,Stop order,Broker
X00461,F,38,WC,46500.0,ABSA,1,1,Debit order,Broker
X00462,F,35,NW,6000.0,ABSA,7,5,Debit order,Internal
X00463,M,48,KZN,25000.0,ABSA,1,1,Debit order,Internal
X00464,M,56,KZN,72100.0,ABSA,1,2,Debit order,Broker
X00465,M,50,WC,3100.0,FNB,1,1,Debit order,Internal
X00466,Male,46,GP,11900.0,Capitec,2,1,Debit order,Internal
X00467,F,33,KZN,,Standard,2,0,Debit order,Internal
X00468,M,34,KZN,9500.0,Capitec,1,1,Debit order,Broker
X00469,F,46,EC,17300.0,FNB,5,0,Stop order,Digital
X00470,F,46,EC,13600.0,Capitec,5,2,Debit order,Broker
X00471,M,58,WC,19300.0,Nedbank,2,2,Debit order,Broker
X00472,F,43,LP,9100.0,Capitec,3,0,Debit order,Broker
X00473,F,43,KZN,12100.0,FNB,3,1,Debit order,Broker
X00474,F,41,MP,10500.0,Capitec,5,0,Debit order,Broker
X00475,Male,39,LP,5500.0,FNB,8,2,Debit order,Internal
X00476,Female,38,GP,11100.0,Standard,1,1,Debit order,Broker
X00477,M,37,MP,25100.0,Capitec,4,0,Debit order,Broker
X00478,F,58,EC,13700.0,Standard,4,0,Debit order,Broker
X00479,M,39,WC,3600.0,Capitec,3,4,Debit order,Internal
X00480,F,25,WC,3500.0,Capitec,4,5,Debit order,Internal
X00481,F,44,KZN,10900.0,Capitec,1,1,Debit order,Digital
X00482,F,41,KZN,27400.0,FNB,4,1,Stop order,Broker
X00483,M,53,GP,8600.0,FNB,4,0,Debit order,Internal
X00484,Male,53,EC,11600.0,FNB,7,0,Debit order,Internal
X00485,F,49,LP,45100.0,ABSA,4,5,Debit order,Broker
X00486,M,39,LP,17300.0,Capitec,2,5,Debit order,Broker
X00487,F,45,GP,8000.0,Capitec,2,5,Debit order,Broker
X00488,Female,46,EC,17700.0,Capitec,1,1,Debit order,Broker
X00489,M,48,WC,3000.0,Capitec,2,0,Debit order,Internal
X00490,M,48,NW,13700.0,Capitec,3,2,Debit order,Internal
X00491,F,35,NC,3600.0,Capitec,1,0,Debit order,Broker
X00492,M,42,LP,6000.0,FNB,4,1,Stop order,Internal
X00493,M,57,LP,5200.0,ABSA,1,3,Debit order,Internal
X00494,M,45,KZN,17200.0,Capitec,1,1,Debit order,Internal
X00495,F,33,GP,6400.0,FNB,1,1,Debit order,Digital
X00496,M,39,MP,3000.0,Capitec,5,3,Debit order,Internal
X00497,M,45,GP,32000.0,FNB,2,0,Stop order,Broker
X00498,M,39,WC,48100.0,ABSA,3,0,Debit order,Broker
X00499,F,40,MP,10700.0,Capitec,2,0,Debit order,Internal
X00500,M,37,GP,17400.0,Capitec,1,0,Debit order,Internal
X00501,M,54,KZN,3200.0,Standard,2,0,Debit order,Broker
X00502,M,29,WC,,Capitec,3,2,Debit order,Internal
X00503,M,65,NC,,FNB,2,0,Debit order,Internal
X00504,F,42,KZN,22200.0,FNB,1,4,Stop order,Broker
X00505,F,45,EC,5400.0,ABSA,6,0,Debit order,Internal
X00506,F,35,WC,4100.0,Capitec,3,1,Debit order,Internal
X00507,F,46,KZN,3600.0,Capitec,1,0,Debit order,Broker
X00508,F,49,EC,11500.0,,2,0,,Internal
X00509,M,57,LP,4700.0,FNB,2,1,Debit order,Internal
X00510,M,38,NW,5300.0,Capitec,2,0,Debit order,Internal
X00511,F,46,KZN,8700.0,Capitec,3,4,Debit order,Broker
X00512,M,41,NW,26500.0,Capitec,3,1,Debit order,Broker
X00513,M,52,EC,9300.0,FNB,9,0,Stop order,Internal
X00514,M,57,WC,10000.0,FNB,2,0,Debit order,Broker
X00515,M,57,GP,10600.0,Capitec,4,0,Debit order,Broker
X00516,F,44,GP,3200.0,Standard,10,2,Debit order,Broker
X00517,F,36,WC,51400.0,FNB,2,4,Stop order,Internal
X00518,M,50,KZN,8200.0,FNB,1,1,Debit order,Broker
X00519,F,39,GP,13600.0,Other,1,0,Stop order,Broker
X00520,M,47,WC,10400.0,Capitec,2,1,Debit order,Internal
X00521,M,46,WC,,,4,0,,Broker
X00522,M,51,GP,10100.0,FNB,3,0,Debit order,Broker
X00523,M,47,GP,10300.0,ABSA,4,1,Debit order,Broker
X00524,F,36,WC,16000.0,FNB,1,0,Debit order,Internal
X00525,F,41,GP,7000.0,Capitec,3,0,Debit order,Broker
X00526,M,43,KZN,9300.0,Standard,2,3,Debit order,Broker
X00527,M,41,WC,63600.0,FNB,2,2,Stop order,Broker
X00528,Male,52,WC,4100.0,Nedbank,3,0,Debit order,Broker
X00529,M,42,FS,23100.0,FNB,5,1,Debit order,Digital
X00530,F,44,MP,20200.0,Capitec,1,1,Debit order,Internal
X00531,Male,33,LP,10400.0,Capitec,4,2,Debit order,Broker
X00532,Male,28,GP,6700.0,Capitec,2,1,Debit order,Broker
X00533,Male,55,GP,,FNB,7,0,Debit order,Broker
X00534,M,48,EC,19700.0,Nedbank,1,4,Debit order,Digital
X00535,M,49,EC,2800.0,Capitec,7,2,Debit order,Broker
X00536,M,41,WC,22800.0,Other,10,3,Debit order,Broker
X00537,M,37,WC,30400.0,ABSA,2,0,Stop order,Internal
X00538,F,24,WC,3900.0,Capitec,3,1,Debit order,Internal
X00539,M,57,KZN,20600.0,ABSA,1,1,Debit order,Digital
X00540,M,52,WC,2000.0,Nedbank,1,0,Debit order,Broker
X00541,M,46,EC,10000.0,Nedbank,5,2,Stop order,Digital
X00542,M,47,GP,11200.0,Capitec,9,3,Debit order,Broker
X00543,F,51,MP,12100.0,Capitec,10,0,Debit order,Internal
X00544,F,34,WC,8200.0,ABSA,7,1,Debit order,Broker
X00545,Female,37,GP,1650000.0,Capitec,3,1,Debit order,Internal
X00546,F,47,GP,5800.0,Standard,1,0,Debit order,Broker
X00547,M,45,NW,3700.0,Capitec,3,0,Debit order,Internal
X00548,Male,52,GP,9000.0,Standard,4,2,Debit order,Internal
X00549,M,55,MP,13400.0,Capitec,1,0,Debit order,Broker
X00550,M,47,WC,38100.0,Capitec,1,2,Debit order,Broker
X00551,Male,44,WC,9800.0,ABSA,2,0,Stop order,Internal
X00552,F,45,NW,6900.0,FNB,2,0,Debit order,Internal
X00553,F,47,LP,8900.0,Standard,2,0,Debit order,Broker
X00554,M,47,LP,9200.0,Capitec,2,0,Debit order,Internal
X00555,M,49,GP,17900.0,ABSA,6,1,Debit order,Broker
X00556,F,46,WC,12900.0,Capitec,1,0,Debit order,Broker
X00557,M,51,MP,5100.0,FNB,3,0,Debit order,Broker
X00558,M,37,WC,27200.0,Standard,5,0,Debit order,Internal
X00559,F,45,KZN,4900.0,Capitec,3,0,Debit order,Internal
X00560,M,43,EC,5600.0,FNB,1,0,Debit order,Broker
X00561,F,51,GP,15800.0,Capitec,7,0,Debit order,Internal
X00562,Male,51,WC,11000.0,Capitec,2,0,Debit order,Internal
X00563,F,40,MP,25800.0,FNB,2,0,Debit order,Broker
X00564,M,43,GP,,Standard,1,2,Debit order,Broker
X00565,M,44,GP,,Capitec,2,2,Debit order,Broker
X00566,F,39,WC,8300.0,FNB,3,2,Stop order,Internal
X00567,M,35,GP,23400.0,Nedbank,3,0,Debit order,Broker
X00568,F,33,EC,3300.0,Capitec,2,0,Debit order,Broker
X00569,Male,41,EC,,Capitec,1,0,Debit order,Broker
X00570,F,44,KZN,17200.0,Other,4,1,Debit order,Digital
X00571,F,41,WC,1670000.0,Standard,6,1,Debit order,Internal
X00572,M,50,WC,15300.0,Other,3,2,Debit order,Internal
X00573,M,54,NC,12800.0,FNB,5,0,Debit order,Broker
X00574,F,47,LP,39400.0,Nedbank,4,0,Debit order,Broker
X00575,M,34,LP,12600.0,Capitec,7,1,Debit order,Broker
X00576,M,39,KZN,15900.0,Capitec,2,3,Debit order,Internal
X00577,F,44,GP,29700.0,FNB,3,0,Debit order,Broker
X00578,M,42,GP,35100.0,Nedbank,1,1,Debit order,Broker
X00579,F,57,FS,14600.0,ABSA,6,1,Debit order,Broker
X00580,F,33,GP,12900.0,Capitec,2,1,Debit order,Internal
X00581,F,52,KZN,9400.0,ABSA,2,3,Debit order,Internal
X00582,F,51,NW,36800.0,FNB,1,1,Stop order,Broker
X00583,Male,36,MP,36800.0,ABSA,5,0,Debit order,Broker
X00584,F,45,FS,4300.0,Capitec,1,1,Debit order,Broker
X00585,M,39,KZN,,,1,1,,Digital
X00586,M,58,GP,24300.0,Standard,4,1,Debit order,Broker
X00587,F,47,WC,37900.0,ABSA,2,2,Stop order,Broker
X00588,M,52,WC,51100.0,ABSA,7,2,Debit order,Digital
X00589,F,44,KZN,24600.0,ABSA,1,1,Debit order,Broker
X00590,M,28,FS,24800.0,Other,1,0,Debit order,Broker
X00591,F,47,KZN,7800.0,Capitec,3,0,Debit order,Broker
X00592,M,50,KZN,21300.0,Capitec,2,2,Debit order,Digital
X00593,F,41,WC,2500.0,FNB,4,1,Debit order,Broker
X00594,M,46,GP,46300.0,FNB,1,0,Stop order,Broker
X00595,Male,49,KZN,11900.0,ABSA,2,0,Debit order,Digital
X00596,F,36,EC,5900.0,Standard,1,0,Stop order,Internal
X00597,Female,41,KZN,11300.0,Capitec,4,2,Debit order,Internal
X00598,M,43,KZN,7600.0,Standard,5,3,Debit order,Broker
X00599,M,33,WC,,ABSA,5,0,Debit order,Broker
X00600,M,54,KZN,64400.0,FNB,1,0,Debit order,Broker
X00601,F,38,KZN,18400.0,ABSA,1,1,Debit order,Broker
X00602,M,51,KZN,,Capitec,9,1,Debit order,Internal
X00603,M,49,KZN,90000.0,FNB,1,1,Debit order,Broker
X00604,F,44,GP,4200.0,FNB,1,0,Debit order,Broker
X00605,F,41,LP,13600.0,ABSA,1,0,Debit order,Broker
X00606,M,58,FS,27700.0,FNB,7,2,Debit order,Broker
X00607,M,34,EC,4600.0,Capitec,1,1,Debit order,Internal
X00608,F,48,FS,11200.0,Standard,6,1,Debit order,Internal
X00609,M,46,EC,2600.0,FNB,1,1,Debit order,Internal
X00610,M,35,WC,3300.0,FNB,4,2,Debit order,Internal
X00611,M,46,GP,23500.0,Nedbank,1,0,Debit order,Broker
X00612,M,54,EC,,Standard,5,1,Stop order,Broker
X00613,M,46,MP,10100.0,Capitec,1,0,Debit order,Internal
X00614,M,37,GP,10600.0,Standard,1,2,Debit order,Broker
X00615,Male,58,GP,17900.0,FNB,3,2,Debit order,Broker
X00616,F,39,MP,7100.0,FNB,3,5,Debit order,Broker
X00617,F,51,GP,12400.0,Capitec,1,2,Debit order,Internal
X00618,F,40,WC,50100.0,FNB,10,0,Debit order,Broker
X00619,M,51,KZN,24400.0,Capitec,1,2,Debit order,Broker
X00620,M,53,GP,6300.0,Nedbank,2,2,Debit order,Digital
X00621,F,57,GP,14400.0,FNB,1,0,Debit order,Internal
X00622,F,57,KZN,7200.0,Capitec,7,0,Debit order,Broker
X00623,F,44,GP,7200.0,Capitec,2,1,Debit order,Broker
X00624,F,47,LP,8200.0,Capitec,1,3,Debit order,Internal
X00625,M,59,WC,11900.0,Capitec,4,2,Debit order,Internal
X00626,M,44,NC,44900.0,ABSA,1,1,Debit order,Internal
X00627,F,47,EC,6300.0,Capitec,1,0,Debit order,Digital
X00628,F,41,GP,32900.0,FNB,1,0,Debit order,Broker
X00629,M,38,MP,4000.0,Capitec,2,2,Debit order,Internal
X00630,F,48,EC,7900.0,FNB,1,0,Debit order,Digital
X00631,M,44,NC,12900.0,Capitec,4,2,Debit order,Broker
X00632,M,49,GP,69500.0,FNB,1,1,Debit order,Broker
X00633,M,38,GP,9600.0,Capitec,3,0,Debit order,Internal
X00634,M,45,GP,37600.0,Nedbank,3,0,Debit order,Broker
X00635,M,38,WC,17100.0,FNB,2,0,Stop order,Broker
X00636,F,40,GP,20700.0,Capitec,1,2,Debit order,Internal
X00637,M,38,GP,14100.0,Capitec,3,1,Debit order,Internal
X00638,F,51,WC,24400.0,Standard,1,1,Debit order,Broker
X00639,M,57,GP,14200.0,FNB,2,3,Debit order,Internal
X00640,M,42,GP,3700.0,Capitec,5,3,Debit order,Broker
X00641,M,44,MP,3100.0,Capitec,1,0,Debit order,Internal
X00642,F,57,KZN,18500.0,Capitec,3,0,Debit order,Broker
X00643,F,33,KZN,24200.0,FNB,6,2,Debit order,Digital
X00644,M,44,KZN,61300.0,Standard,8,2,Debit order,Broker
X00645,F,54,KZN,,Capitec,2,0,Debit order,Broker
X00646,F,45,GP,22000.0,Capitec,3,0,Debit order,Internal
X00647,F,44,GP,14800.0,Standard,1,0,Debit order,Broker
X00648,F,50,GP,45600.0,ABSA,3,5,Debit order,Broker
X00649,F,42,KZN,9200.0,FNB,1,0,Debit order,Digital
X00650,M,42,KZN,46800.0,FNB,1,0,Debit order,Broker
X00651,F,30,KZN,36300.0,FNB,2,0,Debit order,Internal
X00652,F,40,MP,14600.0,Standard,2,0,Stop order,Internal
X00653,M,45,GP,33500.0,Capitec,1,2,Debit order,Broker
X00654,M,38,GP,3700.0,Capitec,3,0,Debit order,Broker
X00655,M,32,WC,11600.0,FNB,1,1,Stop order,Broker
X00656,F,34,KZN,8200.0,Nedbank,1,0,Debit order,Broker
X00657,M,48,NW,12900.0,Nedbank,1,0,Stop order,Broker
X00658,M,49,GP,17700.0,Standard,3,0,Stop order,Internal
X00659,Male,62,GP,6800.0,Other,1,5,Debit order,Digital
X00660,Male,59,GP,58100.0,FNB,5,0,Debit order,Broker
X00661,M,43,LP,8500.0,FNB,5,0,Stop order,Internal
X00662,M,47,WC,7000.0,Capitec,4,1,Debit order,Internal
X00663,M,51,NW,18800.0,Standard,4,1,Debit order,Broker
X00664,M,48,WC,2100.0,Capitec,4,0,Debit order,Broker
X00665,M,47,WC,8600.0,Capitec,4,0,Debit order,Broker
X00666,F,45,NC,6400.0,ABSA,1,1,Debit order,Internal
X00667,M,46,FS,,ABSA,1,2,Stop order,Broker
X00668,F,49,GP,27200.0,Capitec,1,3,Debit order,Broker
X00669,M,50,MP,73700.0,FNB,1,1,Debit order,Broker
X00670,Female,50,FS,48700.0,FNB,1,1,Debit order,Broker
X00671,M,41,WC,27100.0,,7,2,,Broker
X00672,F,39,WC,3800.0,Capitec,1,1,Debit order,Broker
X00673,F,45,GP,10800.0,ABSA,1,0,Debit order,Broker
X00674,M,34,KZN,11300.0,Capitec,3,1,Debit order,Internal
X00675,Female,41,KZN,18000.0,Capitec,2,0,Debit order,Broker
X00676,M,46,WC,19800.0,Standard,1,0,Debit order,Internal
X00677,M,50,MP,89500.0,Standard,8,0,Stop order,Broker
X00678,Male,42,LP,36200.0,ABSA,1,0,Stop order,Broker
X00679,F,52,LP,19300.0,Capitec,1,0,Debit order,Broker
X00680,F,43,EC,3600.0,Capitec,5,0,Debit order,Internal
X00681,M,46,GP,28700.0,Capitec,10,4,Debit order,Broker
X00682,M,45,NC,18800.0,Capitec,4,1,Debit order,Broker
X00683,F,39,GP,14300.0,Capitec,2,2,Debit order,Broker
X00684,M,48,KZN,15400.0,FNB,4,1,Debit order,Digital
X00685,M,36,GP,75800.0,FNB,1,0,Stop order,Broker
X00686,M,34,GP,3400.0,Capitec,2,0,Debit order,Broker
X00687,M,48,MP,7400.0,FNB,9,1,Debit order,Internal
X00688,Male,31,KZN,94500.0,Standard,2,0,Stop order,Broker
X00689,M,51,LP,3000.0,Other,5,0,Stop order,Broker
X00690,M,41,EC,29100.0,Standard,1,2,Stop order,Broker
X00691,M,46,WC,32800.0,FNB,2,0,Debit order,Broker
X00692,M,49,GP,36000.0,FNB,3,1,Debit order,Broker
X00693,F,45,GP,,Standard,4,0,Debit order,Broker
X00694,F,47,NC,15500.0,Capitec,2,2,Debit order,Digital
X00695,F,39,EC,18000.0,Capitec,9,1,Debit order,Broker
X00696,M,46,KZN,6000.0,Nedbank,2,1,Stop order,Internal
X00697,M,46,KZN,51000.0,ABSA,5,0,Debit order,Broker
X00698,F,41,WC,4700.0,FNB,4,4,Debit order,Internal
X00699,M,48,WC,27100.0,Nedbank,8,3,Debit order,Digital
X00700,M,41,EC,7600.0,FNB,2,0,Debit order,Broker
X00701,M,54,NW,19500.0,Capitec,2,3,Debit order,Internal
X00702,M,49,NC,12300.0,FNB,4,0,Debit order,Internal
X00703,M,40,WC,11000.0,FNB,1,0,Debit order,Broker
X00704,Female,43,EC,25700.0,Standard,5,0,Stop order,Internal
X00705,Male,47,EC,2200.0,ABSA,3,1,Debit order,Broker
X00706,M,38,KZN,29300.0,ABSA,3,2,Debit order,Broker
X00707,M,46,WC,3800.0,ABSA,4,0,Debit order,Internal
X00708,M,36,KZN,28300.0,Capitec,4,2,Debit order,Broker
X00709,Male,40,GP,52100.0,Standard,2,0,Debit order,Broker
X00710,M,44,FS,15500.0,Capitec,1,0,Debit order,Broker
X00711,F,39,GP,3300.0,FNB,1,0,Debit order,Internal
X00712,Male,47,MP,64300.0,FNB,2,1,Debit order,Broker
X00713,M,46,GP,6300.0,Capitec,4,1,Debit order,Broker
X00714,M,45,WC,9800.0,Capitec,4,0,Debit order,Internal
X00715,M,40,MP,8100.0,Capitec,1,2,Debit order,Internal
X00716,F,38,GP,4600.0,ABSA,1,0,Debit order,Internal
X00717,M,44,GP,22300.0,FNB,3,1,Stop order,Digital
X00718,M,52,GP,35200.0,FNB,10,1,Debit order,Broker
X00719,Male,51,NC,16400.0,Nedbank,5,0,Debit order,Digital
X00720,M,53,WC,17300.0,Capitec,1,0,Debit order,Broker
X00721,M,44,MP,18300.0,Capitec,1,0,Debit order,Broker
X00722,F,53,WC,22400.0,ABSA,1,0,Debit order,Broker
X00723,M,40,GP,22200.0,ABSA,2,0,Debit order,Broker
X00724,F,63,WC,12300.0,FNB,4,0,Debit order,Internal
X00725,F,43,EC,16100.0,FNB,8,3,Debit order,Broker
X00726,M,43,NC,9200.0,Other,1,3,Stop order,Internal
X00727,F,47,WC,12500.0,FNB,1,1,Debit order,Broker
X00728,Male,52,KZN,5900.0,FNB,2,2,Stop order,Internal
X00729,Female,47,MP,11400.0,Capitec,5,0,Debit order,Broker
X00730,M,45,GP,4000.0,FNB,2,0,Debit order,Broker
X00731,F,34,NW,20800.0,Nedbank,4,0,Stop order,Internal
X00732,M,43,WC,20900.0,Standard,10,2,Debit order,Broker
X00733,M,37,GP,35600.0,ABSA,1,0,Debit order,Broker
X00734,M,44,GP,4500.0,FNB,1,2,Debit order,Broker
X00735,M,39,WC,,ABSA,3,2,Debit order,Digital
X00736,F,55,LP,5200.0,FNB,1,1,Stop order,Broker
X00737,F,43,WC,55500.0,ABSA,3,2,Stop order,Broker
X00738,F,43,KZN,14100.0,Capitec,4,3,Debit order,Broker
X00739,M,39,MP,9700.0,Capitec,6,1,Debit order,Broker
X00740,M,52,WC,30600.0,Capitec,2,2,Debit order,Broker
X00741,M,38,NW,37400.0,ABSA,3,2,Debit order,Broker
X00742,F,37,FS,4200.0,Standard,4,1,Stop order,Internal
X00743,Male,43,MP,69900.0,FNB,6,0,Stop order,Broker
X00744,F,42,GP,2600.0,Nedbank,3,2,Debit order,Broker
X00745,F,46,LP,33300.0,Standard,1,1,Debit order,Broker
X00746,F,38,EC,32100.0,FNB,10,2,Debit order,Broker
X00747,F,39,KZN,4000.0,Capitec,3,2,Debit order,Internal
X00748,F,36,WC,2600.0,Capitec,1,2,Debit order,Internal
X00749,F,45,WC,4200.0,Capitec,4,2,Debit order,Broker
X00750,F,57,KZN,9200.0,Capitec,2,1,Debit order,Broker
X00751,M,46,NW,50000.0,FNB,3,0,Debit order,Broker
X00752,M,50,FS,22800.0,Capitec,10,0,Debit order,Internal
X00753,M,40,EC,9300.0,Capitec,3,0,Debit order,Broker
X00754,M,34,GP,7100.0,FNB,2,0,Debit order,Broker
X00755,M,46,KZN,19000.0,Nedbank,8,0,Debit order,Internal
X00756,M,54,EC,4000.0,FNB,1,0,Debit order,Digital
X00757,F,28,GP,23200.0,Nedbank,3,0,Debit order,Digital
X00758,F,33,KZN,17800.0,Capitec,6,2,Debit order,Internal
X00759,M,46,WC,13800.0,Capitec,1,0,Debit order,Digital
X00760,M,54,WC,21800.0,Nedbank,3,0,Debit order,Broker
X00761,M,55,EC,11800.0,Capitec,2,2,Debit order,Internal
X00762,F,44,MP,6300.0,Standard,1,0,Stop order,Broker
X00763,F,50,KZN,20700.0,Standard,2,3,Debit order,Broker
X00764,Female,43,FS,18800.0,FNB,5,0,Debit order,Internal
X00765,M,53,MP,,,2,1,,Broker
X00766,F,49,NW,4000.0,FNB,4,0,Debit order,Broker
X00767,M,39,WC,7100.0,FNB,2,3,Debit order,Broker
X00768,F,33,GP,9800.0,Capitec,6,1,Debit order,Internal
X00769,F,54,GP,7500.0,ABSA,3,2,Debit order,Internal
X00770,F,41,WC,50300.0,ABSA,1,1,Debit order,Broker
X00771,F,44,EC,6100.0,Capitec,5,0,Debit order,Internal
X00772,M,38,GP,17900.0,FNB,4,1,Debit order,Broker
X00773,F,50,EC,29100.0,ABSA,8,1,Debit order,Broker
X00774,M,52,FS,35300.0,ABSA,3,0,Debit order,Internal
X00775,M,47,GP,17600.0,Nedbank,2,2,Debit order,Broker
X00776,M,40,KZN,11000.0,FNB,1,1,Debit order,Broker
X00777,F,45,WC,19600.0,Capitec,1,0,Debit order,Broker
X00778,M,54,FS,18400.0,FNB,2,0,Stop order,Internal
X00779,M,52,LP,8000.0,ABSA,9,0,Debit order,Internal
X00780,F,41,KZN,25500.0,FNB,1,0,Debit order,Broker
X00781,F,43,MP,19500.0,Standard,1,0,Stop order,Broker
X00782,M,39,EC,15200.0,FNB,7,0,Debit order,Digital
X00783,M,48,EC,10100.0,Nedbank,3,0,Debit order,Internal
X00784,F,41,GP,25000.0,FNB,1,0,Debit order,Broker
X00785,M,46,WC,30600.0,FNB,6,1,Debit order,Broker
X00786,M,39,EC,2700.0,Capitec,5,0,Debit order,Digital
X00787,F,42,KZN,5200.0,Capitec,2,1,Debit order,Broker
X00788,F,40,GP,5900.0,,1,1,,Internal
X00789,Male,51,KZN,2500.0,ABSA,2,4,Stop order,Broker
X00790,M,53,GP,5900.0,Capitec,2,0,Debit order,Internal
X00791,Female,47,EC,79300.0,Standard,7,2,Debit order,Broker
X00792,F,38,KZN,35600.0,Standard,2,0,Debit order,Broker
X00793,M,61,EC,13500.0,FNB,2,2,Stop order,Internal
X00794,M,35,EC,3700.0,Other,3,1,Stop order,Internal
X00795,M,49,EC,12900.0,Capitec,1,3,Debit order,Broker
X00796,M,37,WC,19900.0,ABSA,1,1,Stop order,Broker
X00797,M,46,WC,24200.0,Standard,1,0,Debit order,Broker
X00798,M,46,KZN,13500.0,ABSA,3,1,Debit order,Internal
X00799,F,40,WC,18900.0,ABSA,10,2,Debit order,Digital
X00800,M,44,GP,9300.0,FNB,3,0,Stop order,Internal
X00801,F,35,WC,14400.0,Capitec,1,4,Debit order,Internal
X00802,F,53,WC,7200.0,Standard,3,0,Stop order,Broker
X00803,M,44,NC,53500.0,ABSA,5,4,Debit order,Broker
X00804,M,57,KZN,35300.0,Nedbank,7,0,Stop order,Digital
X00805,F,36,FS,15100.0,ABSA,5,1,Debit order,Digital
X00806,M,38,WC,2800.0,ABSA,1,1,Debit order,Broker
X00807,Female,52,GP,4000.0,Nedbank,5,2,Debit order,Internal
X00808,M,40,NC,12900.0,FNB,5,2,Debit order,Broker
X00809,F,44,KZN,5100.0,Capitec,3,1,Debit order,Broker
X00810,M,31,EC,7900.0,Standard,3,1,Stop order,Broker
X00811,M,49,KZN,14800.0,Capitec,10,1,Debit order,Broker
X00812,F,33,GP,12800.0,Standard,4,2,Debit order,Broker
X00813,F,38,KZN,9800.0,Capitec,6,1,Debit order,Broker
X00814,M,44,EC,5400.0,Standard,1,0,Debit order,Digital
X00815,M,32,EC,2500.0,,1,1,,Broker
X00816,F,33,NW,16300.0,ABSA,9,0,Debit order,Internal
X00817,M,45,GP,13900.0,Nedbank,7,2,Debit order,Broker
X00818,M,50,MP,3600.0,Capitec,1,0,Debit order,Broker
X00819,F,41,KZN,6500.0,Capitec,1,0,Debit order,Internal
X00820,F,38,WC,7400.0,Capitec,10,2,Debit order,Internal
X00821,Male,39,MP,6200.0,ABSA,9,0,Stop order,Digital
X00822,F,50,MP,11200.0,FNB,10,0,Debit order,Broker
X00823,M,53,GP,65700.0,ABSA,3,0,Debit order,Broker
X00824,Male,64,NW,,Capitec,6,1,Debit order,Internal
X00825,M,58,GP,12100.0,Standard,1,1,Stop order,Internal
X00826,F,47,GP,19500.0,Standard,5,1,Debit order,Broker
X00827,M,52,KZN,54000.0,FNB,3,0,Debit order,Internal
X00828,M,50,EC,5000.0,Capitec,3,1,Debit order,Broker
X00829,M,42,WC,45000.0,Standard,8,2,Debit order,Broker
